checkin_id,venue_name,venue_type,date,time,year,month,latitude,longitude,street_address,city,state,postal_code,country,country_code,full_address,foursquare_url,venue_id
633091d807b22f016818cb03,El Cacique,Other,2022-09-25,17:37:28,2022,9,40.462646748498855,-3.6851911048736783,47 Calle Padre Damián,Madrid,Madrid Community,28036,Spain,ES,"47 Calle Padre Damián, Madrid, 28036, Madrid Community, Spain",https://app.foursquare.com/v/el-cacique/4b72b9aaf964a520a1852de3,4b72b9aaf964a520a1852de3
633077073808ad4ba56ee5d6,Hotel NH Collection Madrid Eurobuilding,Hotel,2022-09-25,15:43:03,2022,9,40.4584967287998,-3.686077773190501,23 Calle del Padre Damián,Madrid,Community of Madrid,28046,Spain,ES,"23 Calle del Padre Damián, Madrid, 28046, Community of Madrid, Spain",https://app.foursquare.com/v/hotel-nh-collection-madrid-eurobuilding/4adcda33f964a520783a21e3,4adcda33f964a520783a21e3
6326063cce8c6a7a8e3ecdf3,L'Amandier,Other,2022-09-17,17:39:08,2022,9,50.697141873083915,4.5554963580050885,27 Rue Félicien Mosray,Wavre,Walloon Brabant,1300,Belgium,BE,"27 Rue Félicien Mosray, Wavre, 1300, Walloon Brabant, Belgium",https://app.foursquare.com/v/lamandier/4eb828da469073bbc74b7d0c,4eb828da469073bbc74b7d0c
632215b4590f672015690d7b,L’Oro di Napoli,Other,2022-09-14,17:56:04,2022,9,47.4494926490602,8.566082246183223,51 The Circle,Kloten,Zurich,8302,Switzerland,CH,"51 The Circle, Kloten, 8302, Zurich, Switzerland",https://app.foursquare.com/v/loro-di-napoli/5fbf876ac8cc475c501071b4,5fbf876ac8cc475c501071b4
6320df6e5e96153ef9c0a920,Radisson Blu Hotel Zurich Airport,Hotel,2022-09-13,19:52:14,2022,9,47.45281832971318,8.563918453832732,1 Hotelstrasse,Kloten,Zurich,8302,Switzerland,CH,"1 Hotelstrasse, Kloten, 8302, Zurich, Switzerland",https://app.foursquare.com/v/radisson-blu-hotel-zurich-airport/4b6fb9fbf964a52001fb2ce3,4b6fb9fbf964a52001fb2ce3
631b802680e6a6754ee5154f,Auberge de la Roseraie,Other,2022-09-09,18:04:22,2022,9,50.69375838651165,4.468874009198513,4 Route de la Marache,Ohain,Walloon Brabant,1380,Belgium,BE,"4 Route de la Marache, Ohain, 1380, Walloon Brabant, Belgium",https://app.foursquare.com/v/auberge-de-la-roseraie/4ebbdaedb803cf8e0ec60218,4ebbdaedb803cf8e0ec60218
6319e360392a15632332a926,Dolce Amaro,Other,2022-09-08,12:43:12,2022,9,50.829190852928775,4.355762723157076,84 Chaussée de Charleroi - Charleroise Steenweg,Saint-Gilles - Sint-Gillis,Brussels-Capital,1060,Belgium,BE,"84 Chaussée de Charleroi - Charleroise Steenweg, Saint-Gilles - Sint-Gillis, 1060, Brussels-Capital, Belgium",https://app.foursquare.com/v/dolce-amaro/4c9a43e59c6637041b3357fd,4c9a43e59c6637041b3357fd
6317baa54f528b2fe9d6be65,DoubleTree by Hilton Hotel Edinburgh Airport,Hotel,2022-09-06,21:24:53,2022,9,55.94345904732403,-3.3593915307925957,100 Eastfield Road,City of Edinburgh,Scotland,EH28 8LL,United Kingdom,GB,"100 Eastfield Road, City of Edinburgh, EH28 8LL, Scotland, United Kingdom",https://app.foursquare.com/v/doubletree-by-hilton-hotel-edinburgh-airport/4b8ec3a6f964a520b53533e3,4b8ec3a6f964a520b53533e3
631679cb40f0f21fed885901,The Carpenters Arms,Other,2022-09-05,22:35:55,2022,9,51.488221806276364,-0.609348607691801,30 High Street,Eton,England,SL4 6AX,United Kingdom,GB,"30 High Street, Eton, SL4 6AX, England, United Kingdom",https://app.foursquare.com/v/the-carpenters-arms/4bf58408004ed13a80b640a0,4bf58408004ed13a80b640a0
631679b1a8c6672a9606358f,The Christopher,Other,2022-09-05,22:35:29,2022,9,51.488221806276364,-0.609348607691801,30 High Street,Eton,England,SL4 6AX,United Kingdom,GB,"30 High Street, Eton, SL4 6AX, England, United Kingdom",https://app.foursquare.com/v/the-christopher/4ba506f8f964a5206ed238e3,4ba506f8f964a5206ed238e3
631642ac3faf5430f1c352e3,Côte,Other,2022-09-05,18:40:44,2022,9,51.485928779126404,-0.6082324534455783,71 High Street,Windsor,England,SL4 6AA,United Kingdom,GB,"71 High Street, Windsor, SL4 6AA, England, United Kingdom",https://app.foursquare.com/v/c%C3%B4te/521e4fa711d233637374978f,521e4fa711d233637374978f
630a211ff54df56ebfe8d67b,Westend Beachclub de Kwinte,Bar/Pub,2022-08-27,13:50:23,2022,8,51.167815869495904,2.7661473482914807,100 Koning Ridderdijk,Middelkerke,West Flanders,8434,Belgium,BE,"100 Koning Ridderdijk, Middelkerke, 8434, West Flanders, Belgium",https://app.foursquare.com/v/westend-beachclub-de-kwinte/4f9b0990e4b04f3d08522c6e,4f9b0990e4b04f3d08522c6e
6309fc47af39f22ae2499219,Tearoom Rubens,Other,2022-08-27,11:13:11,2022,8,51.13278289783529,2.6707722069809523,442A Zeedijk,Koksijde,West Flanders,8670,Belgium,BE,"442A Zeedijk, Koksijde, 8670, West Flanders, Belgium",https://app.foursquare.com/v/tearoom-rubens/4c669dc28e9120a1504fd864,4c669dc28e9120a1504fd864
62faa41b72de8d33769519bd,Hotel Apostroff,Hotel,2022-08-15,19:52:59,2022,8,51.12027021825562,2.642487647644072,38 Lejeunelaan,Koksijde,West Flanders,8670,Belgium,BE,"38 Lejeunelaan, Koksijde, 8670, West Flanders, Belgium",https://app.foursquare.com/v/hotel-apostroff/4be19b448dd062b5e7693e3c,4be19b448dd062b5e7693e3c
62fa8b8267d3710653a3575a,Classic Restaurant,Restaurant,2022-08-15,18:08:02,2022,8,51.120024591754586,2.6416061987471076,53A Lejeunelaan,Koksijde,West Flanders,8670,Belgium,BE,"53A Lejeunelaan, Koksijde, 8670, West Flanders, Belgium",https://app.foursquare.com/v/classic-restaurant/4e2dcbacb0fbc2edac3a1e41,4e2dcbacb0fbc2edac3a1e41
62f93362205c6a24d32dd3ba,Galjoen,Other,2022-08-14,17:39:46,2022,8,51.14089833049972,2.745691173682293,11 Watersportlaan,Nieuwpoort,West Flanders,8620,Belgium,BE,"11 Watersportlaan, Nieuwpoort, 8620, West Flanders, Belgium",https://app.foursquare.com/v/galjoen/4c1a0d52838020a11591e661,4c1a0d52838020a11591e661
62f7ed94dfda336414c3ce22,Pizzeria Moretti,Restaurant,2022-08-13,18:29:40,2022,8,51.23312441575611,2.9174192061938715,57 Langestraat,Ostend,West Flanders,8400,Belgium,BE,"57 Langestraat, Ostend, 8400, West Flanders, Belgium",https://app.foursquare.com/v/pizzeria-moretti/4d7275735f003704935ee0a0,4d7275735f003704935ee0a0
62f692289d05fd4efff01189,La Muse,Other,2022-08-12,17:47:20,2022,8,51.13267201822165,2.752149607073036,13;15 Oostendestraat,Nieuwpoort,West Flanders,8620,Belgium,BE,"13;15 Oostendestraat, Nieuwpoort, 8620, West Flanders, Belgium",https://app.foursquare.com/v/la-muse/52f5264511d246b738ef2fc6,52f5264511d246b738ef2fc6
62f6600b0ad03c2b816b8c0f,Hotel Cosmopolite,Hotel,2022-08-12,14:13:31,2022,8,51.14975219778732,2.721092906346654,145 Albert I-laan,Nieuwpoort,West Flanders,8620,Belgium,BE,"145 Albert I-laan, Nieuwpoort, 8620, West Flanders, Belgium",https://app.foursquare.com/v/hotel-cosmopolite/4e8fec9e4fc6b925c2c8395c,4e8fec9e4fc6b925c2c8395c
62efb51e9bfea943fb0d0163,Gaston - Gaga de Glaces,Other,2022-08-07,12:50:38,2022,8,50.85339287448442,4.347124348170485,54 Rue du Grand Hospice - Grootgodshuisstraat,Brussels,Brussels-Capital,1000,Belgium,BE,"54 Rue du Grand Hospice - Grootgodshuisstraat, Brussels, 1000, Brussels-Capital, Belgium",https://app.foursquare.com/v/gaston--gaga-de-glaces/57333a79498eb7eba6a88c23,57333a79498eb7eba6a88c23
62ef9a451f3d6a38df9060cb,Le Petit Chou de Bruxelles,Other,2022-08-07,10:56:05,2022,8,50.85040422440588,4.347277095391791,48 Rue Sainte-Catherine - Sint-Katelijnestraat,Brussels,Brussels,1000,Belgium,BE,"48 Rue Sainte-Catherine - Sint-Katelijnestraat, Brussels, 1000, Brussels, Belgium",https://app.foursquare.com/v/le-petit-chou-de-bruxelles/4bfabbe74a67c9286fab28cf,4bfabbe74a67c9286fab28cf
62e660677b76cd04f946282f,Brasserie François,Restaurant,2022-07-31,10:58:47,2022,7,50.4638655236158,4.860516807744875,3 Place Saint-Aubain,Namur,Wallonia,5000,Belgium,BE,"3 Place Saint-Aubain, Namur, 5000, Wallonia, Belgium",https://app.foursquare.com/v/brasserie-fran%C3%A7ois/4c5c4cf99b28d13a08645670,4c5c4cf99b28d13a08645670
62dc3697207b147e9283c1ae,Relais St-Job,Other,2022-07-23,17:57:43,2022,7,50.79428304039417,4.365145255133914,40 Place de Saint-Job - Sint-Jobsplein,Uccle - Ukkel,Brussels,1180,Belgium,BE,"40 Place de Saint-Job - Sint-Jobsplein, Uccle - Ukkel, 1180, Brussels, Belgium",https://app.foursquare.com/v/relais-stjob/4c23ac33b7b8a5935d3c3be8,4c23ac33b7b8a5935d3c3be8
62dc2bc91c06135f6b8cc9d8,Gabriella,Other,2022-07-23,17:11:37,2022,7,50.794527348755196,4.36473212587751,666 Chaussée de Saint-Job - Sint-Jobsesteenweg,Uccle - Ukkel,Brussels-Capital,1180,Belgium,BE,"666 Chaussée de Saint-Job - Sint-Jobsesteenweg, Uccle - Ukkel, 1180, Brussels-Capital, Belgium",https://app.foursquare.com/v/gabriella/62dc2bc3e83eb046312e07ba,62dc2bc3e83eb046312e07ba
62d2fe35ae4b246df067953a,San Maurì,Other,2022-07-16,18:06:45,2022,7,45.46170360270295,9.184951835122735,4 Via San Maurilio,Milan,Lombardy,20123,Italy,IT,"4 Via San Maurilio, Milan, 20123, Lombardy, Italy",https://app.foursquare.com/v/san-maur%C3%AC/56126320498e5d594abdd118,56126320498e5d594abdd118
62d2859cdd561c08b61ef588,Gelateria Zerogradi,Other,2022-07-16,09:32:12,2022,7,42.813843958237996,10.325941918535372,28 Via Vittorio Emanuele Ii,Portoferraio,Livorno,57037,Italy,IT,"28 Via Vittorio Emanuele Ii, Portoferraio, 57037, Livorno, Italy",https://app.foursquare.com/v/gelateria-zerogradi/4c974cd794a0236a0daea512,4c974cd794a0236a0daea512
62d13841cbf8830bc77b8701,Zero Gradi Gelateria,Other,2022-07-15,09:49:53,2022,7,42.78982568417063,10.169228746920503,3 Via Ca' di Santi,Marciana,Livorno,57030,Italy,IT,"3 Via Ca' di Santi, Marciana, 57030, Livorno, Italy",https://app.foursquare.com/v/zero-gradi-gelateria/4fcbc4ffe4b0ee2f3af8ad14,4fcbc4ffe4b0ee2f3af8ad14
62d05a81b53f6a4132b32750,Ristorante da Publius,Bar/Pub,2022-07-14,18:03:45,2022,7,42.78689651730764,10.183876392891888,11 Piazza del Castagneto,Poggio,Tuscany,57030,Italy,IT,"11 Piazza del Castagneto, Poggio, 57030, Tuscany, Italy",https://app.foursquare.com/v/ristorante-da-publius/4db5d46d6e8179a91397d03c,4db5d46d6e8179a91397d03c
62cfe80ebdb5ab40df02a45b,Gelateria Zero Gradi,Other,2022-07-14,09:55:26,2022,7,42.805082738942765,10.199194172823605,2 Via Mentana,Marciana Marina,Livorno,57033,Italy,IT,"2 Via Mentana, Marciana Marina, 57033, Livorno, Italy",https://app.foursquare.com/v/gelateria-zero-gradi/50046e9be4b0eb34b63818b9,50046e9be4b0eb34b63818b9
62cd47accc081c29b1631cf4,Zero Gradi,Other,2022-07-12,10:06:36,2022,7,42.746552112490896,10.23390017235391,9 Via per Portoferraio,Marina di Campo,Tuscany,57034,Italy,IT,"9 Via per Portoferraio, Marina di Campo, 57034, Tuscany, Italy",https://app.foursquare.com/v/zero-gradi/4c69a51f2c29d13a0bc70b41,4c69a51f2c29d13a0bc70b41
62cc68af2a96085f98c7310c,Barsa….Time Bistro,Restaurant,2022-07-11,18:15:11,2022,7,42.807279782200915,10.141242460627213,,Sant'Andrea,,57030,Italy,IT,"Sant'Andrea, 57030, Italy",https://app.foursquare.com/v/barsatime-bistro/62cc68a5a9ec387e681ffd1b,62cc68a5a9ec387e681ffd1b
62c870d372457c7d65a3a413,Club culinario toscano da Osvaldo,Bar/Pub,2022-07-08,18:00:51,2022,7,43.76855562565555,11.259965204820585,16 R Piazza dei Peruzzi,Florence,Tuscany,50122,Italy,IT,"16 R Piazza dei Peruzzi, Florence, 50122, Tuscany, Italy",https://app.foursquare.com/v/club-culinario-toscano-da-osvaldo/4b4b6ac5f964a520ce9a26e3,4b4b6ac5f964a520ce9a26e3
62c809602764b7664d4715a8,Sgrano,Other,2022-07-08,10:39:28,2022,7,43.76812818799197,11.25808871877348,46 R Via dei Neri,Florence,Tuscany,50125,Italy,IT,"46 R Via dei Neri, Florence, 50125, Tuscany, Italy",https://app.foursquare.com/v/sgrano/5c4b0fe7b3c961002cb9dcd4,5c4b0fe7b3c961002cb9dcd4
62c7374c2b512a249efa66cb,RivaReno,Other,2022-07-07,19:43:08,2022,7,43.77145426259856,11.261271570067303,21 Borgo Degli Albizi,Florence,Tuscany,50136,Italy,IT,"21 Borgo Degli Albizi, Florence, 50136, Tuscany, Italy",https://app.foursquare.com/v/rivareno/4c34f6b1213c2d7f0063395d,4c34f6b1213c2d7f0063395d
62c6ce26c94eb76f2b202aae,Vivoli,Other,2022-07-07,12:14:30,2022,7,43.769929529249154,11.260170015182949,7 A Via Dell'isola Delle Stinche,Florence,Tuscany,50136,Italy,IT,"7 A Via Dell'isola Delle Stinche, Florence, 50136, Tuscany, Italy",https://app.foursquare.com/v/vivoli/4bf51f2894af2d7f6b4b3b72,4bf51f2894af2d7f6b4b3b72
62c6badfbc91d53bdceead7e,Ciro & Sons,Other,2022-07-07,10:52:15,2022,7,43.77478198343665,11.25250375380663,1 Piazza Madonna degli Aldobrandini,Florence,Tuscany,50123,Italy,IT,"1 Piazza Madonna degli Aldobrandini, Florence, 50123, Tuscany, Italy",https://app.foursquare.com/v/ciro--sons/4de93630ae602933190497f5,4de93630ae602933190497f5
62c5c966e60576129a83764c,Gunè San Frediano,Other,2022-07-06,17:41:58,2022,7,43.769928900216165,11.243033834498961,40 Borgo San Frediano,Florence,Tuscany,50123,Italy,IT,"40 Borgo San Frediano, Florence, 50123, Tuscany, Italy",https://app.foursquare.com/v/gun%C3%A8-san-frediano/61cb54d0c18a887e6f4ad13f,61cb54d0c18a887e6f4ad13f
62c2d862a1d73f393ac5a317,El Birocc,Other,2022-07-04,12:09:06,2022,7,45.46911596406524,9.188128707261678,13 Via Giuseppe Verdi,Milan,Lombardy,20121,Italy,IT,"13 Via Giuseppe Verdi, Milan, 20121, Lombardy, Italy",https://app.foursquare.com/v/el-birocc/4cd167ccf6378cfa4c25bbd6,4cd167ccf6378cfa4c25bbd6
62c1dca6fb68c840933cd7e9,Ristorante Albergo BellaVista,Other,2022-07-03,18:15:02,2022,7,45.90990967353154,9.179171916187439,6 Via Zerboni,Erno,Lombardy,22020,Italy,IT,"6 Via Zerboni, Erno, 22020, Lombardy, Italy",https://app.foursquare.com/v/ristorante-albergo-bellavista/52755c0711d289923741e835,52755c0711d289923741e835
62c17aa0822ee13b4857f84c,Hotel Olivedo,Hotel,2022-07-03,11:16:48,2022,7,46.013518943675194,9.283093143726626,16 Piazzale Martiri della Libertà,Perledo,Lombardy,23829,Italy,IT,"16 Piazzale Martiri della Libertà, Perledo, 23829, Lombardy, Italy",https://app.foursquare.com/v/hotel-olivedo/4e19dbb0d4c062b044f58c83,4e19dbb0d4c062b044f58c83
62c16ff721b9ff059ab6d5b2,Cafè hostaria L'orso,Other,2022-07-03,10:31:19,2022,7,46.01379363665422,9.283061411694058,15 Piazzale Martiri della Libertà,Varenna,Lombardy,23829,Italy,IT,"15 Piazzale Martiri della Libertà, Varenna, 23829, Lombardy, Italy",https://app.foursquare.com/v/caf%C3%A8-hostaria-lorso/4e21c8e7aeb70263953389eb,4e21c8e7aeb70263953389eb
62c076593c78bf3d11718812,Casa Ka'doro,Other,2022-07-02,16:46:17,2022,7,45.91265929108935,9.15564080795158,3 Via Pietro Binda,Nesso,Lombardy,22020,Italy,IT,"3 Via Pietro Binda, Nesso, 22020, Lombardy, Italy",https://app.foursquare.com/v/casa-kadoro/626811c63bd5e60b36d8b2ef,626811c63bd5e60b36d8b2ef
62bc8a8703c43d287e0cdeb6,Gasthaus zum Rathaus,Other,2022-06-29,17:23:19,2022,6,47.20608583415066,8.774593967385421,14 Rathausweg,Pfäffikon SZ,Schwyz,8808,Switzerland,CH,"14 Rathausweg, Pfäffikon SZ, 8808, Schwyz, Switzerland",https://app.foursquare.com/v/gasthaus-zum-rathaus/4c337d40ed37a593ae716d03,4c337d40ed37a593ae716d03
62bb3dfcb2958d74ac186b99,Sihlpark Fitness & Wellness,Outdoor,2022-06-28,17:44:28,2022,6,47.16787660348832,8.727934180140853,16 Chaltenbodenstrasse,Schindellegi,Schwyz,8834,Switzerland,CH,"16 Chaltenbodenstrasse, Schindellegi, 8834, Schwyz, Switzerland",https://app.foursquare.com/v/sihlpark-fitness--wellness/4cbc666d43ec6dcb1db4b031,4cbc666d43ec6dcb1db4b031
62b9ea5ac0410e727f5ff459,La Taverna,Restaurant,2022-06-27,17:35:22,2022,6,47.17230087103658,8.517599106266578,13b Industriestrasse,Zug,Zug,6301,Switzerland,CH,"13b Industriestrasse, Zug, 6301, Zug, Switzerland",https://app.foursquare.com/v/la-taverna/4cd3e62372a1a1cd107c6751,4cd3e62372a1a1cd107c6751
62b592c7903b804ffc55fbf7,Le Schievelavabo,Other,2022-06-24,10:32:39,2022,6,50.734099155823124,4.492639852612098,1 Rue François Dubois,La Hulpe,Walloon Brabant,1310,Belgium,BE,"1 Rue François Dubois, La Hulpe, 1310, Walloon Brabant, Belgium",https://app.foursquare.com/v/le-schievelavabo/52601aca498e6f0b44af5b66,52601aca498e6f0b44af5b66
62b4b9146dc9b41e9004ef22,Alain Bianchin,Other,2022-06-23,19:03:48,2022,6,50.7935501238353,4.482069839503381,659 Brusselsesteenweg,Overijse,Flemish Brabant,3090,Belgium,BE,"659 Brusselsesteenweg, Overijse, 3090, Flemish Brabant, Belgium",https://app.foursquare.com/v/alain-bianchin/54dcb2ca498e766ab83ade8e,54dcb2ca498e766ab83ade8e
62ac5f94565e090c6d1c150c,NILS,Other,2022-06-17,11:03:48,2022,6,51.121644527155375,2.6401856507480117,64 Koninklijke Baan,Koksijde-Bad,Flemish Region,8670,Belgium,BE,"64 Koninklijke Baan, Koksijde-Bad, 8670, Flemish Region, Belgium",https://app.foursquare.com/v/nils/589191bd7ff1e415f2f8bb77,589191bd7ff1e415f2f8bb77
62ac51c2c579492a9e525b98,Sofie's Sunset Beachclub,Bar/Pub,2022-06-17,10:04:50,2022,6,51.1211847762516,2.633842858983222,307 Zeedijk,Koksijde,West Flanders,8670,Belgium,BE,"307 Zeedijk, Koksijde, 8670, West Flanders, Belgium",https://app.foursquare.com/v/sofies-sunset-beachclub/5b4ce4239411f2002ca63876,5b4ce4239411f2002ca63876
62aa197e619e2a658f3e54d9,65 Degrés,Other,2022-06-15,17:40:14,2022,6,50.82782006495404,4.362495083246799,173 Avenue Louise - Louizalaan,Brussels,Brussels-Capital,1050,Belgium,BE,"173 Avenue Louise - Louizalaan, Brussels, 1050, Brussels-Capital, Belgium",https://app.foursquare.com/v/65-degr%C3%A9s/5b9b8f45c0f1630039319613,5b9b8f45c0f1630039319613
62a21f3c0961ca4cc9234d69,Kurioz Bar & Kitchen,Bar/Pub,2022-06-09,16:26:36,2022,6,47.172637698162234,8.513279642296984,1 Pilatusstrasse,Zug,Zug,6300,Switzerland,CH,"1 Pilatusstrasse, Zug, 6300, Zug, Switzerland",https://app.foursquare.com/v/kurioz-bar--kitchen/5dbafa752130bb0008d06065,5dbafa752130bb0008d06065
62a0e03f5a36c3782e501aea,Pier 41,Other,2022-06-08,17:45:35,2022,6,47.173644141111176,8.516308627562884,43.1 Baarerstrasse,Zug,Zug,6300,Switzerland,CH,"43.1 Baarerstrasse, Zug, 6300, Zug, Switzerland",https://app.foursquare.com/v/pier-41/4e615ba3b0fb188e8d3b759b,4e615ba3b0fb188e8d3b759b
629b2fe65b283a2b34b5d848,Châlet de la Forêt,Other,2022-06-04,10:11:50,2022,6,50.5908191417179,4.526767745245499,6 Rue de Chevelipont,Villers-la-Ville,Wallonia,1470,Belgium,BE,"6 Rue de Chevelipont, Villers-la-Ville, 1470, Wallonia, Belgium",https://app.foursquare.com/v/ch%C3%A2let-de-la-for%C3%AAt/4c7105e6b5a5236a72f15152,4c7105e6b5a5236a72f15152
62853157686c266a77ac405f,Sablier Rooftop,Other,2022-05-18,17:48:07,2022,5,47.450560523961904,8.565410286268337,27 The Circle,Kloten,Zurich,8302,Switzerland,CH,"27 The Circle, Kloten, 8302, Zurich, Switzerland",https://app.foursquare.com/v/sablier-rooftop/5faaf3b78567ce5f921b40ec,5faaf3b78567ce5f921b40ec
6283cd267cfb8f50c7bc5227,Radisson Blu Hotel Zurich Airport,Hotel,2022-05-17,16:28:22,2022,5,47.45282016950357,8.563829649257885,1 Hotelstrasse,Kloten,Zurich,8302,Switzerland,CH,"1 Hotelstrasse, Kloten, 8302, Zurich, Switzerland",https://app.foursquare.com/v/radisson-blu-hotel-zurich-airport/4b6fb9fbf964a52001fb2ce3,4b6fb9fbf964a52001fb2ce3
6276b1e91a111f328a641526,Philippe Meyers,Other,2022-05-07,17:52:41,2022,5,50.682371107984835,4.370056877440358,6 Rue Doyen Van Belle,Braine-l'Alleud,Walloon Brabant,1420,Belgium,BE,"6 Rue Doyen Van Belle, Braine-l'Alleud, 1420, Walloon Brabant, Belgium",https://app.foursquare.com/v/philippe-meyers/4e1ca98c52b1c2b69f373f30,4e1ca98c52b1c2b69f373f30
627165bf26fd4e19c3a33198,mEATing,Other,2022-05-03,17:26:23,2022,5,47.17425294903,8.513292448867341,6 Grafenauweg,Zug,Zug,6300,Switzerland,CH,"6 Grafenauweg, Zug, 6300, Zug, Switzerland",https://app.foursquare.com/v/meating/54f4449e498efed69d2c4b4d,54f4449e498efed69d2c4b4d
6260411f6884965087175983,Restaurant Pizzeria Maddalena,Restaurant,2022-04-20,17:21:35,2022,4,47.19271880196115,8.522955263360936,6 Zugerstrasse,Baar,Zug,6340,Switzerland,CH,"6 Zugerstrasse, Baar, 6340, Zug, Switzerland",https://app.foursquare.com/v/restaurant-pizzeria-maddalena/5f7075676a8e7724f724bb13,5f7075676a8e7724f724bb13
625ef7f120218a0e51e27274,Restaurant Neumühle,Restaurant,2022-04-19,17:57:05,2022,4,47.195496848850055,8.524174352936694,9 Bahnhofstrasse,Baar,Zug,6340,Switzerland,CH,"9 Bahnhofstrasse, Baar, 6340, Zug, Switzerland",https://app.foursquare.com/v/restaurant-neum%C3%BChle/4b589518f964a520715f28e3,4b589518f964a520715f28e3
625ef21a25290e2f945c4b97,ibis Baar Zug,Other,2022-04-19,17:32:10,2022,4,47.19506790183734,8.523301113971133,6 Bahnhofstrasse,Baar,Zug,6341,Switzerland,CH,"6 Bahnhofstrasse, Baar, 6341, Zug, Switzerland",https://app.foursquare.com/v/ibis-baar-zug/4c0825b87e3fc9281dddef82,4c0825b87e3fc9281dddef82
6259ac656e5c7500d429922d,Air De Rien,Other,2022-04-15,17:33:25,2022,4,50.52996749369493,5.589876437864376,9 Place du Vieux Tilleul,Esneux,Wallonia,4130,Belgium,BE,"9 Place du Vieux Tilleul, Esneux, 4130, Wallonia, Belgium",https://app.foursquare.com/v/air-de-rien/51af96e5498e3d2f9467d3a5,51af96e5498e3d2f9467d3a5
6259a18d57d95e1a108b45cb,R hotel,Hotel,2022-04-15,16:47:09,2022,4,50.484405496115215,5.701298726719043,1 Square Philippe Gilbert,Sougné-Remouchamps,Wallonia,4920,Belgium,BE,"1 Square Philippe Gilbert, Sougné-Remouchamps, 4920, Wallonia, Belgium",https://app.foursquare.com/v/r-hotel/588f713b45005e04eac99eed,588f713b45005e04eac99eed
624ed39d9279602c7fde9b21,K5,Other,2022-04-07,12:05:49,2022,4,47.73297216482118,-3.374769305999306,1 Rue Honoré d'Estienne d'Orves,Lorient,Brittany,56100,France,FR,"1 Rue Honoré d'Estienne d'Orves, Lorient, 56100, Brittany, France",https://app.foursquare.com/v/k5/4e2dbcd662e144b5d3c3f8f2,4e2dbcd662e144b5d3c3f8f2
624dcc34b57ce633753ed7e0,Ivre Mer,Other,2022-04-06,17:21:56,2022,4,47.67144622901843,-3.1845570839446777,37 Rue Du Suroît,Belz,Brittany,56550,France,FR,"37 Rue Du Suroît, Belz, 56550, Brittany, France",https://app.foursquare.com/v/ivre-mer/624dcc2cbbba090778639f50,624dcc2cbbba090778639f50
62473c6865d38a44f6870228,Carpe Diem,Other,2022-04-01,17:54:48,2022,4,49.34474570298987,0.10212446395050724,109 Rue Louvel Et Brière,Touques,Normandy,14800,France,FR,"109 Rue Louvel Et Brière, Touques, 14800, Normandy, France",https://app.foursquare.com/v/carpe-diem/624739aa7da6a86c9b3773d4,624739aa7da6a86c9b3773d4
62472155d0dc955dca76103b,HÔTEL LES 2 VILLAS,Other,2022-04-01,15:59:17,2022,4,49.36709422529882,0.0802764921826772,19 Rue Saint-Germain,Trouville-sur-Mer,Normandy,14360,France,FR,"19 Rue Saint-Germain, Trouville-sur-Mer, 14360, Normandy, France",https://app.foursquare.com/v/h%C3%B4tel-les-2-villas/56aa2156498e7aba92b13b75,56aa2156498e7aba92b13b75
6244995f9583e979b1e6bdc6,Restaurant Wilden Mann,Restaurant,2022-03-30,17:54:39,2022,3,47.050202807722656,8.303119958338431,16 Franziskanerplatz,Lucerne,Lucerne,6003,Switzerland,CH,"16 Franziskanerplatz, Lucerne, 6003, Lucerne, Switzerland",https://app.foursquare.com/v/restaurant-wilden-mann/52852ee411d2d0a6f8894d2c,52852ee411d2d0a6f8894d2c
6243481886966a25dfd54f64,Restaurant Balances Lounge Bar Terrasse,Restaurant,2022-03-29,17:55:36,2022,3,47.05151207919988,8.30451623626028,7 Metzgerrainle,Lucerne,Lucerne,6004,Switzerland,CH,"7 Metzgerrainle, Lucerne, 6004, Lucerne, Switzerland",https://app.foursquare.com/v/restaurant-balances-lounge-bar-terrasse/59fb58c2a8792106ec2532e9,59fb58c2a8792106ec2532e9
6241f3b7a1beaf31ca376307,La Baracca,Bar/Pub,2022-03-28,17:43:19,2022,3,47.050050218666016,8.306858374548904,7 Theaterstrasse,Lucerne,Lucerne,6003,Switzerland,CH,"7 Theaterstrasse, Lucerne, 6003, Lucerne, Switzerland",https://app.foursquare.com/v/la-baracca/5a744959a6fe4d015837e685,5a744959a6fe4d015837e685
6241eb21a6388273e4e8c33c,Hotel Astoria,Hotel,2022-03-28,17:06:41,2022,3,47.048095111863724,8.305794116962838,20 Winkelriedstrasse,Lucerne,Lucerne,6003,Switzerland,CH,"20 Winkelriedstrasse, Lucerne, 6003, Lucerne, Switzerland",https://app.foursquare.com/v/hotel-astoria/4b65f88ff964a520c80b2be3,4b65f88ff964a520c80b2be3
62362a1e741e8925b341e502,Le Wine Bar - Sablon des Marolles,Bar/Pub,2022-03-19,19:08:14,2022,3,50.83764611458491,4.349276475583405,198 Rue Haute - Hoogstraat,Brussels,Brussels-Capital,1000,Belgium,BE,"198 Rue Haute - Hoogstraat, Brussels, 1000, Brussels-Capital, Belgium",https://app.foursquare.com/v/le-wine-bar--sablon-des-marolles/520fdb5211d2960b93d8a1ab,520fdb5211d2960b93d8a1ab
